file	percent	reads	taxon_id	taxon_name
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000257	90	214503	Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000257	90	451442	Eukaryota;Chytridiomycota;Chytridiomycetes;Rhizophydiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000254	89	1544799	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodothalassiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000251	88	1921567	Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000249	87	5303	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000249	87	1127829	Bacteria;Planctomycetota;Candidatus Brocadiia;Candidatus Brocadiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000246	86	35491	Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000243	85	5957	Eukaryota;Ciliophora;Heterotrichea;Heterotrichida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000243	85	1692040	Bacteria;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000240	84	84996	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000240	84	3016346	Bacteria;Pseudomonadota;Alphaproteobacteria;Futianiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000229	80	1442155	Bacteria;Pseudomonadota;Betaproteobacteria;Ferrovales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000226	79	1643682	Bacteria;Actinomycetota;Actinomycetes;Geodermatophilales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000220	77	3039167	Bacteria;Bacillota;Clostridia;Moorellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000217	76	84999	Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000211	74	1963360	Bacteria;Chlamydiota;Chlamydiia;Parachlamydiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000209	73	1644055	Archaea;Euryarchaeota;Halobacteria;Haloferacales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000206	72	75739	Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000200	70	121069	Eukaryota;Oomycota;NA;Pythiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000191	67	2914038	Bacteria;Thermodesulfobacteriota;Syntrophia;Syntrophales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000186	65	2085	Bacteria;Mycoplasmatota;Mollicutes;Mycoplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000180	63	5120	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000180	63	214509	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000174	61	3039985	Bacteria;Cyanobacteriota;Cyanophyceae;Nodosilineales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000169	59	5234	Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000169	59	35680	Eukaryota;NA;Dictyochophyceae;Pedinellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000169	59	85004	Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000169	59	574975	Bacteria;Acidobacteriota;Holophagae;Holophagales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000166	58	2301	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000166	58	4805	Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000160	56	1890443	Bacteria;Cyanobacteriota;Cyanophyceae;Spirulinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000157	55	34478	Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000154	54	218872	Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000154	54	388448	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000151	53	2191	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000151	53	5819	Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000146	51	27998	Eukaryota;Perkinsozoa;NA;Perkinsida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000146	51	31277	Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000143	50	235899	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000140	49	332160	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000140	49	1643822	Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000140	49	2058181	Eukaryota;Evosea;Eumycetozoa;Acytosteliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000137	48	1934945	Bacteria;Pseudomonadota;Gammaproteobacteria;Immundisolibacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000137	48	1962852	Bacteria;Calditrichota;Calditrichia;Calditrichales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000131	46	163513	Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000129	45	32064	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000129	45	453227	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000126	44	2024973	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000126	44	2726947	Eukaryota;Ascomycota;Dothideomycetes;Mycosphaerellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000123	43	188710	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000123	43	1028384	Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000123	43	1643686	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000117	41	420622	Eukaryota;NA;Synurophyceae;Synurales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000117	41	1643684	Bacteria;Actinomycetota;Actinomycetes;Nakamurellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000114	40	2364208	Bacteria;Chloroflexota;Candidatus Thermofonsia;Phototrophicales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000114	40	3031714	Bacteria;Myxococcota;NA;Haliangiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000111	39	33844	Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000111	39	1133283	Eukaryota;Mucoromycota;Glomeromycetes;Archaeosporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000111	39	2058949	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000111	39	2495578	Bacteria;Actinomycetota;Actinomycetes;Sporichthyales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000111	39	2897347	Bacteria;Planctomycetota;Candidatus Uabimicrobiia;Candidatus Uabimicrobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000109	38	2158	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000109	38	307595	Bacteria;Cyanobacteriota;Cyanophyceae;Gloeobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000109	38	2302912	Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000106	37	33825	Eukaryota;Ciliophora;Oligohymenophorea;Peniculida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000106	37	622452	Bacteria;Actinomycetota;Actinomycetes;Kineosporiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000103	36	2419	Bacteria;Thermotogota;Thermotogae;Thermotogales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000100	35	4857	Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000100	35	33104	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000100	35	1485168	Eukaryota;Discosea;NA;Longamoebia;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000100	35	2975284	Bacteria;Pseudomonadota;Gammaproteobacteria;Candidatus Comchoanobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000097	34	36064	Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000097	34	186329	Bacteria;Mycoplasmatota;Mollicutes;Acholeplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000097	34	1663425	Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000094	33	1485951	Bacteria;Aquificota;Aquificae;Desulfurobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000094	33	1643947	Bacteria;Thermotogota;Thermotogae;Petrotogales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000094	33	1843488	Bacteria;Bacillota;Negativicutes;Acidaminococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000094	33	2819262	Bacteria;Thermodesulfobacteriota;Syntrophorhabdia;Syntrophorhabdales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000091	32	2910	Eukaryota;NA;Dinophyceae;Peridiniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000091	32	2953	Eukaryota;NA;Dinophyceae;Gymnodiniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000091	32	5863	Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000091	32	370421	Eukaryota;Oomycota;NA;Albuginales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000091	32	2507901	Eukaryota;Chlorophyta;Trebouxiophyceae;Trebouxiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000089	31	33651	Eukaryota;NA;Bigyra;Bicosoecida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000089	31	66288	Eukaryota;Preaxostyla;NA;Oxymonadida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000089	31	78918	Eukaryota;Zoopagomycota;Dimargaritomycetes;Dimargaritales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000089	31	265318	Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000089	31	2681888	Eukaryota;Evosea;Variosea;Cavosteliida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000089	31	3039989	Bacteria;Cyanobacteriota;Cyanophyceae;Desertifilales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000086	30	85014	Bacteria;Actinomycetota;Actinomycetes;Glycomycetales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000086	30	278082	Bacteria;Lentisphaerota;Lentisphaeria;Victivallales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000080	28	28017	Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000080	28	79272	Eukaryota;Chytridiomycota;Monoblepharidomycetes;Monoblepharidales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000080	28	2932361	Bacteria;Nitrospirota;Nitrospiria;Candidatus Troglogloeales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	2798	Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	5267	Eukaryota;Basidiomycota;Ustilaginomycetes;Ustilaginales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	31468	Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	35685	Eukaryota;NA;Dictyochophyceae;Dictyochales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	96792	Eukaryota;NA;Chrysophyceae;Chromulinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	162474	Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000077	27	642607	Eukaryota;Chytridiomycota;Chytridiomycetes;Cladochytriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000074	26	4869	Eukaryota;Mucoromycota;Endogonomycetes;Endogonales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000074	26	5114	Eukaryota;Ascomycota;Sordariomycetes;Diaporthales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000074	26	198613	Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000074	26	1217098	Bacteria;Actinomycetota;Actinomycetes;Jiangellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000074	26	2925400	Eukaryota;NA;NA;Apusomonadida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	2258	Archaea;Euryarchaeota;Thermococci;Thermococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	5185	Eukaryota;Ascomycota;Pezizomycetes;Pezizales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	189772	Bacteria;Chloroflexota;Chloroflexia;Herpetosiphonales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	452342	Eukaryota;Basidiomycota;Agaricomycetes;Russulales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	1382929	Bacteria;Chloroflexota;Ardenticatenia;Ardenticatenales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	1836787	Bacteria;Verrucomicrobiota;Spartobacteria;Chthoniobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000071	25	1913639	Eukaryota;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000069	24	33183	Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000069	24	42740	Eukaryota;NA;Bigyra;Opalinata;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000069	24	908621	Bacteria;Actinomycetota;Nitriliruptoria;Euzebyales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000069	24	2682475	Eukaryota;Evosea;NA;Pelobiontida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/G01_T3J3_nr_euk_tax.out	0.000069	24	2910145	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA;
